source,source_id,period,duration,depth,radius,eqt,insol,st_teff,st_logg,st_rad,ra,dec,label,label_raw,mission_code
,3550372,0.681180633,0.8844,156.0,2.97,2782.0,14116.16,4939.0,3.635,2.377,292.90771,38.68309,candidate,CANDIDATE,KEPLER
,10155321,15.705388,4.871,284.0,3.3,1181.0,459.41,7454.0,4.107,1.853,296.77271,47.158539,false_positive,FALSE POSITIVE,KEPLER
,3866536,7.65270746,79.8969,641.0,3.21,989.0,226.81,6328.0,4.481,0.963,295.50211,38.98354,false_positive,FALSE POSITIVE,KEPLER
,7046035,2.27164952,4.054,82.4,0.97,1522.0,1269.46,6274.0,4.434,1.062,295.32983,42.534962,candidate,CANDIDATE,KEPLER
,4679314,3.84835742,10.18,84.2,0.77,1051.0,288.62,5709.0,4.57,0.798,297.50562,39.756802,false_positive,FALSE POSITIVE,KEPLER
,8240790,369.13236,10.34,216.0,2.14,328.0,2.73,6282.0,4.151,1.449,294.45038,44.166779,candidate,CANDIDATE,KEPLER
,5702637,1.0388961,4.755,601.0,114.1,2494.0,9145.54,7043.0,4.264,1.45,290.86606,40.901581,false_positive,FALSE POSITIVE,KEPLER
,8309169,293.76887,4.68,462.0,1.97,271.0,1.28,6074.0,4.522,0.847,295.15546,44.294861,false_positive,FALSE POSITIVE,KEPLER
,4678919,1.87885327,3.302,121.0,0.97,1406.0,922.49,5851.0,4.534,0.863,297.42743,39.781139,false_positive,FALSE POSITIVE,KEPLER
,5563080,0.785473311,1.3911,340.0,1.61,1769.0,2325.64,5356.0,4.466,0.871,298.92361,40.749538,false_positive,FALSE POSITIVE,KEPLER
,6364067,5.2438982,7.881,162.0,1.24,1026.0,262.14,5804.0,4.473,0.927,291.8269,41.7099,false_positive,FALSE POSITIVE,KEPLER
,4548011,9.08745206,3.786,35.1,0.73,980.0,217.95,5888.0,4.275,1.227,287.37125,39.603569,candidate,CANDIDATE,KEPLER
,5983532,441.877824,6.647,1300.0,39.55,158.0,0.15,4437.0,4.629,0.635,297.78012,41.209229,false_positive,FALSE POSITIVE,KEPLER
,3439126,2.9761504,6.079,260.0,1.02,811.0,102.54,4236.0,4.612,0.664,290.15723,38.52438,false_positive,FALSE POSITIVE,KEPLER
,8463346,64.0019669,4.724,1110.0,2.48,322.0,2.55,4652.0,4.617,0.697,301.72076,44.41206,candidate,CANDIDATE,KEPLER
,5868793,4.83809469,1.096,1540.0,0.79,354.0,3.7,3187.0,5.091,0.2,289.37668,41.158672,candidate,CANDIDATE,KEPLER
,8483021,361.91436,8.68,228.0,1.84,297.0,1.84,6247.0,4.309,1.147,286.40723,44.527355,false_positive,FALSE POSITIVE,KEPLER
,10063208,9.3281912,3.991,45.2,0.59,788.0,91.02,5525.0,4.514,0.888,286.38693,47.016628,candidate,CANDIDATE,KEPLER
,7191646,106.957467,7.006,540.0,2.4,394.0,5.7,6075.0,4.486,0.969,289.08313,42.70414,candidate,CANDIDATE,KEPLER
,1575873,0.629001455,1.263,14.7,0.81,3375.0,30567.67,6739.0,3.948,2.059,291.92636,37.101292,false_positive,FALSE POSITIVE,KEPLER
,10669994,2.71603664,1.744,98.5,1.05,1360.0,807.43,6011.0,4.452,1.041,293.62308,47.96191,candidate,CANDIDATE,KEPLER
,7801070,75.8781344,1.383,1050.0,3.39,417.0,7.18,5579.0,4.413,0.972,282.16364,43.510132,candidate,CANDIDATE,KEPLER
,11449918,374.59003,15.19,268.0,1.34,227.0,0.62,5497.0,4.508,0.827,288.93597,49.360142,false_positive,FALSE POSITIVE,KEPLER
,4172805,147.661729,6.207,1090.0,1.59,176.0,0.23,3788.0,4.774,0.49,295.11722,39.27409,candidate,CANDIDATE,KEPLER
,5126182,13.00291716,3.058,225.0,1.28,710.0,60.11,5796.0,4.575,0.8,298.2934,40.239632,candidate,CANDIDATE,KEPLER
,3750350,319.30633,6.74,155.0,1.26,279.0,1.44,6095.0,4.459,1.014,292.33884,38.84491,false_positive,FALSE POSITIVE,KEPLER
,8949925,42.0292298,8.499,374.0,2.33,578.0,26.46,5850.0,4.297,1.217,290.73447,45.297791,candidate,CANDIDATE,KEPLER
,4584865,1.75254087,4.098,42.5,1.41,2423.0,8141.84,6660.0,3.894,2.074,297.16086,39.63007,false_positive,FALSE POSITIVE,KEPLER
,9642018,0.505111993,0.4053,213.0,1.58,1886.0,2970.58,5262.0,4.59,0.783,288.59683,46.326038,candidate,CANDIDATE,KEPLER
,11968463,0.646745436,1.188,116.0,1.49,2373.0,7468.24,6325.0,4.409,1.112,294.33847,50.33654,false_positive,FALSE POSITIVE,KEPLER
,9183378,3.38557445,1.879,122.0,1.63,1476.0,1122.9,5718.0,4.069,1.48,300.93539,45.596539,candidate,CANDIDATE,KEPLER
,11188254,2.754024,4.15,172.0,1.68,1553.0,1374.41,6419.0,4.321,1.188,290.64301,48.887501,false_positive,FALSE POSITIVE,KEPLER
,1724513,1.975208831,1.513,76.3,1.59,2064.0,4299.89,6401.0,4.029,1.744,292.16486,37.275742,false_positive,FALSE POSITIVE,KEPLER
,9535876,0.960843605,3.22,142.0,19.15,1904.0,3120.32,5708.0,4.378,1.129,295.55756,46.172241,false_positive,FALSE POSITIVE,KEPLER
,5817533,4.206109,5.16,120.0,0.91,999.0,235.01,5480.0,4.522,0.802,298.47058,41.06625,false_positive,FALSE POSITIVE,KEPLER
,7681230,0.962590772,1.2569,1020.0,31.51,2026.0,3989.37,6274.0,4.434,1.062,291.36423,43.385921,false_positive,FALSE POSITIVE,KEPLER
,7596240,13.3997555,3.534,167.0,1.51,886.0,145.65,6401.0,4.389,1.15,287.7627,43.274429,candidate,CANDIDATE,KEPLER
,7661893,2.49385348,1.414,46.9,0.59,1251.0,579.64,5615.0,4.477,0.85,282.63617,43.3661,candidate,CANDIDATE,KEPLER
,3448456,0.776950288,1.288,396.0,1.72,1882.0,2974.07,5861.0,4.546,0.865,292.67294,38.58997,false_positive,FALSE POSITIVE,KEPLER
,12107008,5.93725628,3.639,116.0,0.86,891.0,148.97,5428.0,4.494,0.799,289.20834,50.61599,false_positive,FALSE POSITIVE,KEPLER
,9776794,18.22211768,2.044,2320.0,7.45,620.0,34.99,5162.0,4.411,0.958,294.36514,46.501759,candidate,CANDIDATE,KEPLER
,7427764,4.56383697,2.271,202.0,1.22,980.0,218.18,5408.0,4.496,0.861,285.72272,43.00948,candidate,CANDIDATE,KEPLER
,7673192,16.5340022,4.063,89.2,1.17,819.0,106.21,6052.0,4.285,1.202,288.37024,43.35461,candidate,CANDIDATE,KEPLER
,4754831,55.119831,4.703,115.0,1.68,622.0,35.48,6297.0,4.155,1.506,294.05481,39.845249,false_positive,FALSE POSITIVE,KEPLER
,4754831,25.6416117,5.5,126.0,1.76,803.0,98.5,6297.0,4.155,1.506,294.05481,39.845249,false_positive,FALSE POSITIVE,KEPLER
,9899630,1.33258455,5.77,153.0,15.89,1680.0,1884.66,6039.0,4.493,0.951,295.3027,46.772018,false_positive,FALSE POSITIVE,KEPLER
,4367528,350.81029,11.29,538.0,2.86,282.0,1.51,5841.0,4.321,1.226,292.27774,39.461071,false_positive,FALSE POSITIVE,KEPLER
,8416523,0.341842017,1.1554,286.0,1.72,2023.0,3991.16,5016.0,4.601,0.747,285.41061,44.412209,candidate,CANDIDATE,KEPLER
,11124436,13.9482197,7.686,119.0,2.53,1063.0,301.8,5529.0,3.808,2.346,284.35312,48.740211,candidate,CANDIDATE,KEPLER
,5780855,5.67577999,3.554,51.2,1.22,1357.0,802.11,6681.0,4.233,1.438,288.56729,41.09013,candidate,CANDIDATE,KEPLER
,3751231,0.570953851,0.998,76.1,1.01,2464.0,8688.17,6238.0,4.396,1.145,292.58865,38.80143,false_positive,FALSE POSITIVE,KEPLER
,9491832,49.564693,8.54,114.0,1.63,588.0,28.19,5907.0,4.212,1.442,300.56241,46.037819,candidate,CANDIDATE,KEPLER
,7816665,4.29258258,3.069,370.0,1.87,1161.0,428.77,6137.0,4.487,0.963,289.91635,43.507671,false_positive,FALSE POSITIVE,KEPLER
,9535881,0.960842633,2.6441,2020.0,67.53,2808.0,14655.53,7381.0,4.186,1.597,295.5596,46.17804,false_positive,FALSE POSITIVE,KEPLER
,11616596,14.5893928,15.54,,,,102.46,,,,294.74988,49.663441,false_positive,FALSE POSITIVE,KEPLER
,9872831,5.49548533,2.461,85.8,1.3,1293.0,661.04,6157.0,4.159,1.392,281.89731,46.722664,candidate,CANDIDATE,KEPLER
,2852941,2.89494709,3.254,45.8,1.16,1919.0,3204.25,7087.0,4.137,1.684,291.54343,38.048759,candidate,CANDIDATE,KEPLER
,8508126,0.980505042,1.4068,427.0,26.35,1904.0,3100.61,5794.0,4.372,1.059,296.34799,44.501961,false_positive,FALSE POSITIVE,KEPLER
,12306058,20.4853893,10.229,89.5,3.6,1015.0,251.16,4938.0,3.45,3.324,290.62183,51.057301,candidate,CANDIDATE,KEPLER
,8507475,3.58273837,1.523,361.0,1.64,1064.0,302.74,5448.0,4.517,0.872,296.159,44.56311,candidate,CANDIDATE,KEPLER
,8773015,15.604841,4.543,73.4,1.57,1013.0,248.62,6254.0,4.019,1.706,298.20261,44.925831,candidate,CANDIDATE,KEPLER
,4754831,75.681309,11.62,108.0,1.64,560.0,23.25,6297.0,4.155,1.506,294.05481,39.845249,false_positive,FALSE POSITIVE,KEPLER
,10647452,0.762950224,1.133,187.0,1.0,1651.0,1763.73,5385.0,4.61,0.731,282.91397,47.970299,candidate,CANDIDATE,KEPLER
,3531231,62.060783,28.203,473.0,2.11,400.0,6.07,5526.0,4.578,0.784,287.24524,38.68808,false_positive,FALSE POSITIVE,KEPLER
,4773392,170.995748,3.88,477.0,4.9,463.0,10.86,6127.0,3.991,1.983,298.03305,39.883179,candidate,CANDIDATE,KEPLER
,5471489,12.4252735,20.756,84.7,2.37,1299.0,673.53,6156.0,3.703,2.557,297.66504,40.681992,false_positive,FALSE POSITIVE,KEPLER
,5471489,39.2820405,3.344,158.0,58.67,823.0,108.22,6143.0,3.81,2.136,297.66504,40.681992,false_positive,FALSE POSITIVE,KEPLER
,9011874,361.5456125,25.28,,,,,,,,287.82489,45.34808,false_positive,FALSE POSITIVE,KEPLER
,9936080,19.5650801,4.242,61.7,0.97,791.0,92.77,6180.0,4.294,1.235,283.72427,46.879112,candidate,CANDIDATE,KEPLER
,9936080,355.79978,5.972,172.0,1.87,324.0,2.6,6350.0,4.225,1.394,283.72427,46.879112,false_positive,FALSE POSITIVE,KEPLER
,8611344,410.99389,12.01,550.0,2.09,220.0,0.55,5471.0,4.533,0.898,285.75586,44.724998,false_positive,FALSE POSITIVE,KEPLER
,9518651,2.17823752,2.259,44.0,0.64,1473.0,1114.8,6052.0,4.422,0.969,288.19992,46.149422,false_positive,FALSE POSITIVE,KEPLER
,2305311,1.404674486,5.056,156.0,0.86,1126.0,379.5,4716.0,4.65,0.609,291.97629,37.668652,false_positive,FALSE POSITIVE,KEPLER
,6383595,24.9097436,3.856,150.0,2.24,912.0,163.58,6596.0,4.037,1.757,297.16177,41.775822,false_positive,FALSE POSITIVE,KEPLER
,11080405,12.3101351,3.797,264.0,1.51,651.0,42.42,5009.0,4.491,0.84,289.85889,48.693851,candidate,CANDIDATE,KEPLER
,11509504,2.61576515,2.777,120.0,1.06,1379.0,851.6,6088.0,4.446,0.958,292.98834,49.48497,candidate,CANDIDATE,KEPLER
,6599949,409.2452,13.06,531.0,2.1,244.0,0.84,5910.0,4.466,0.911,289.90698,42.0462,false_positive,FALSE POSITIVE,KEPLER
,11611275,6.94245216,3.491,161.0,1.34,1003.0,239.39,6108.0,4.466,1.03,292.15866,49.63776,candidate,CANDIDATE,KEPLER
,6290935,5.53312006,3.486,53.1,1.05,1303.0,680.77,6170.0,4.15,1.425,293.68127,41.611969,candidate,CANDIDATE,KEPLER
,12734396,200.721168,9.91,823.0,3.32,327.0,2.72,5566.0,4.275,1.17,288.90952,51.930561,candidate,CANDIDATE,KEPLER
,11612280,9.4061364,4.882,79.5,1.14,981.0,219.36,5855.0,4.24,1.268,292.67773,49.66391,candidate,CANDIDATE,KEPLER
,5536715,0.935086665,1.12,71.2,1.18,2431.0,8250.8,6762.0,4.282,1.348,292.77893,40.795631,false_positive,FALSE POSITIVE,KEPLER
,8149484,1.489457454,3.028,56.3,1.58,2415.0,8026.6,6316.0,3.908,2.087,284.69278,44.010208,false_positive,FALSE POSITIVE,KEPLER
,12407623,1.181165291,1.013,370.0,1.52,1398.0,905.88,5203.0,4.582,0.747,291.34879,51.256119,false_positive,FALSE POSITIVE,KEPLER
,11444514,66.373298,8.559,415.0,1.99,471.0,11.59,6143.0,4.47,0.976,285.5575,49.33007,candidate,CANDIDATE,KEPLER
,9886361,13.61165024,7.617,95.5,1.46,958.0,198.73,6170.0,4.192,1.499,289.92145,46.74456,candidate,CANDIDATE,KEPLER
,9702006,6.24564633,2.459,212.0,1.06,731.0,67.62,4858.0,4.622,0.707,287.96814,46.470612,candidate,CANDIDATE,KEPLER
,6778008,0.945829261,1.715,98.2,0.86,1790.0,2433.01,5959.0,4.546,0.859,292.01379,42.28875,false_positive,FALSE POSITIVE,KEPLER
,8278685,10.8614163,6.02,64.8,1.01,899.0,154.68,6339.0,4.454,1.017,281.95569,44.261532,candidate,CANDIDATE,KEPLER
,8308260,0.973160836,0.864,138.0,1.22,1932.0,3303.84,6108.0,4.466,1.03,294.86813,44.283199,false_positive,FALSE POSITIVE,KEPLER
,8492101,4.05943749,3.245,105.0,2.11,1295.0,664.54,5051.0,3.978,1.655,290.63043,44.565601,false_positive,FALSE POSITIVE,KEPLER
,6103377,7.03965141,3.141,269.0,2.72,1171.0,445.49,5902.0,4.128,1.513,283.94244,41.4716,candidate,CANDIDATE,KEPLER
,3660581,4.72519164,3.751,98.8,3.98,2250.0,6060.79,6655.0,3.49,3.831,295.1442,38.799831,candidate,CANDIDATE,KEPLER
,6343576,6.39903778,3.15,187.0,6.54,1780.0,2376.4,5178.0,3.286,4.856,283.47574,41.775318,false_positive,FALSE POSITIVE,KEPLER
,10794974,66.6434565,2.385,277.0,2.99,476.0,12.17,5751.0,4.339,1.164,290.9227,48.180328,candidate,CANDIDATE,KEPLER
,2449101,0.739761008,7.589,292.0,9.67,839.0,117.05,3417.0,4.9,0.35,292.69855,37.778481,false_positive,FALSE POSITIVE,KEPLER
,7259249,0.950735805,1.1434,175.0,1.39,1908.0,3129.59,6039.0,4.478,1.005,282.92773,42.80608,false_positive,FALSE POSITIVE,KEPLER
,8678691,369.819993,20.232,1600.0,4.25,201.0,0.38,4806.0,4.495,0.839,287.22513,44.899841,false_positive,FALSE POSITIVE,KEPLER
,9640924,2.17815935,1.839,116.0,1.22,1561.0,1398.42,6258.0,4.413,1.098,287.96655,46.33849,false_positive,FALSE POSITIVE,KEPLER
,3558849,160.850075,9.427,428.0,3.41,413.0,6.87,5999.0,4.168,1.507,294.94983,38.60519,candidate,CANDIDATE,KEPLER
,11151677,0.720460644,1.7846,2110.0,37.33,2240.0,5954.82,6304.0,4.435,1.058,297.72214,48.710258,false_positive,FALSE POSITIVE,KEPLER
,11037128,3.7948721,1.713,305.0,16.1,1083.0,325.63,5883.0,4.58,0.793,295.19568,48.567421,false_positive,FALSE POSITIVE,KEPLER
,6587002,122.0804953,4.054,800.0,2.92,297.0,1.83,5132.0,4.571,0.77,284.96851,42.079201,candidate,CANDIDATE,KEPLER
,5175024,6.2614227,4.779,51.4,0.81,1146.0,407.58,6384.0,4.361,1.121,288.09564,40.365971,candidate,CANDIDATE,KEPLER
,10991114,3.70386741,1.41,126.0,0.86,1012.0,247.2,5496.0,4.592,0.776,298.18341,48.44381,candidate,CANDIDATE,KEPLER
,11969092,0.638437699,0.3028,287.0,2.48,1709.0,2024.34,5073.0,4.571,0.824,294.63989,50.33419,false_positive,FALSE POSITIVE,KEPLER
,2570773,1.8912851,6.182,1220.0,19.96,1061.0,299.44,4700.0,4.605,0.707,290.33072,37.882092,false_positive,FALSE POSITIVE,KEPLER
,4945764,19.8751355,8.041,109.0,2.49,1061.0,299.47,6918.0,4.021,2.004,297.16089,40.042858,candidate,CANDIDATE,KEPLER
,6356885,343.42046,11.11,483.0,2.15,270.0,1.27,6115.0,4.469,0.967,289.44867,41.731411,false_positive,FALSE POSITIVE,KEPLER
,3542542,3.47148164,4.679,123.0,0.85,970.0,209.73,5297.0,4.626,0.716,290.84921,38.63184,false_positive,FALSE POSITIVE,KEPLER
,11718389,5.94373492,1.847,301.0,1.14,674.0,48.82,4391.0,4.598,0.682,294.62097,49.89415,candidate,CANDIDATE,KEPLER
,11124703,244.60373,10.87,770.0,2.1,235.0,0.72,5166.0,4.593,0.771,284.53635,48.749611,false_positive,FALSE POSITIVE,KEPLER
,10329196,85.7567919,5.695,159.0,2.99,528.0,18.44,5037.0,3.783,2.213,287.13489,47.488621,candidate,CANDIDATE,KEPLER
,10604592,2.18660188,1.585,122.0,0.98,1099.0,345.07,4904.0,4.535,0.772,293.71136,47.887539,candidate,CANDIDATE,KEPLER
,9834731,7.2929891,4.053,72.5,0.73,904.0,158.19,5959.0,4.549,0.856,293.43079,46.692089,candidate,CANDIDATE,KEPLER
,9593773,3.1339356,4.477,204.0,1.58,1315.0,704.95,6137.0,4.46,1.018,294.11237,46.252708,false_positive,FALSE POSITIVE,KEPLER
,9285568,2.55315031,1.849,185.0,1.25,1312.0,699.7,5970.0,4.521,0.908,293.74326,45.761589,candidate,CANDIDATE,KEPLER
,7604328,2.936587946,1.8952,280.0,1.77,1190.0,473.18,5455.0,4.421,0.909,290.74432,43.26078,candidate,CANDIDATE,KEPLER
,9514372,145.786556,4.891,378.0,1.82,331.0,2.84,5578.0,4.44,0.95,285.66006,46.143471,candidate,CANDIDATE,KEPLER
,9777757,1.33254212,3.848,37.4,1.45,2694.0,12477.61,6613.0,3.87,2.237,294.71292,46.576221,false_positive,FALSE POSITIVE,KEPLER
,7103919,10.7769944,2.616,186.0,1.15,752.0,75.83,5455.0,4.457,0.852,287.08749,42.668671,candidate,CANDIDATE,KEPLER
,3762750,2.5093344,1.833,184.0,1.47,1483.0,1143.04,6278.0,4.425,1.081,295.37204,38.897739,candidate,CANDIDATE,KEPLER
,8645191,0.918921494,0.9425,321.0,1.49,1697.0,1960.12,5655.0,4.561,0.833,298.29953,44.78899,false_positive,FALSE POSITIVE,KEPLER
,10722485,7.84931877,3.747,68.2,0.81,925.0,172.98,5678.0,4.365,0.99,288.2327,48.002178,candidate,CANDIDATE,KEPLER
,9717958,67.7125988,1.538,542.0,82.63,460.0,10.63,6309.0,4.517,0.847,294.91577,46.485321,false_positive,FALSE POSITIVE,KEPLER
,8128067,12.4285576,13.98,620.0,2.22,669.0,47.26,5492.0,4.604,0.752,300.56305,43.980068,false_positive,FALSE POSITIVE,KEPLER
,7703910,1.275511306,1.889,69.3,0.84,1739.0,2160.97,5921.0,4.418,1.015,298.01016,43.37159,false_positive,FALSE POSITIVE,KEPLER
,7777818,5.78159956,2.222,72.8,1.7,1475.0,1117.19,6443.0,4.023,1.884,298.94901,43.441715,false_positive,FALSE POSITIVE,KEPLER
,9851360,8.4805019,8.345,165.0,1.26,781.0,87.82,5555.0,4.554,0.737,298.85892,46.697208,false_positive,FALSE POSITIVE,KEPLER
,9886361,24.5607107,8.679,55.2,1.13,787.0,90.55,6170.0,4.192,1.499,289.92145,46.74456,candidate,CANDIDATE,KEPLER
,6937529,2.94648935,3.155,57.0,0.89,1497.0,1187.5,6481.0,4.378,1.171,288.16397,42.481079,candidate,CANDIDATE,KEPLER
,9490653,1.227986164,1.551,151.0,1.17,1673.0,1846.47,5746.0,4.435,0.931,300.23093,46.0452,false_positive,FALSE POSITIVE,KEPLER
,3328027,2.11548883,4.008,170.0,1.29,1426.0,978.38,5952.0,4.489,0.971,287.18967,38.42382,false_positive,FALSE POSITIVE,KEPLER
,3644631,358.96247,23.49,671.0,2.37,242.0,0.81,5743.0,4.527,0.904,291.19559,38.788078,false_positive,FALSE POSITIVE,KEPLER
,9640931,2.17815196,2.445,245.0,1.09,1139.0,395.98,5357.0,4.634,0.7,287.96875,46.301659,false_positive,FALSE POSITIVE,KEPLER
,5125196,342.315407,12.476,720.0,3.15,304.0,2.03,6425.0,4.373,1.164,298.05338,40.210739,false_positive,FALSE POSITIVE,KEPLER
,9640962,1.089077224,2.705,153.0,1.0,1458.0,1068.22,5118.0,4.547,0.83,287.98569,46.3484,false_positive,FALSE POSITIVE,KEPLER
,5097454,1.288066288,6.4616,10100.0,34.84,1310.0,692.0,5233.0,4.625,0.639,291.24866,40.221352,false_positive,FALSE POSITIVE,KEPLER
,12737015,24.6683831,8.556,109.0,1.76,788.0,91.32,6059.0,4.151,1.554,290.48007,51.965012,candidate,CANDIDATE,KEPLER
,3663141,2.31894284,5.321,66.5,0.87,1375.0,844.12,5780.0,4.438,1.0,295.66324,38.718243,false_positive,FALSE POSITIVE,KEPLER
,5177859,6.98472143,2.724,90.7,1.19,1059.0,297.15,5839.0,4.279,1.227,289.07397,40.366009,candidate,CANDIDATE,KEPLER
,8482059,349.41047,15.02,653.0,2.41,253.0,0.97,5878.0,4.512,0.945,285.85315,44.57222,candidate,CANDIDATE,KEPLER
,4568117,0.562563871,1.591,34.6,0.69,2626.0,11201.45,6577.0,4.381,1.145,293.48825,39.696331,false_positive,FALSE POSITIVE,KEPLER
,10342248,0.93373458,4.364,128.0,0.93,1573.0,1446.48,5335.0,4.577,0.804,292.91196,47.47504,false_positive,FALSE POSITIVE,KEPLER
,9777290,1.33251948,3.733,234.0,1.64,1751.0,2218.21,5926.0,4.381,1.058,294.54642,46.50787,false_positive,FALSE POSITIVE,KEPLER
,8548427,168.84663,9.75,215.0,1.45,329.0,2.78,5897.0,4.489,0.992,286.7937,44.638561,false_positive,FALSE POSITIVE,KEPLER
,9286088,14.8162925,4.973,108.0,1.57,912.0,163.33,6356.0,4.27,1.325,293.93832,45.719021,candidate,CANDIDATE,KEPLER
,6289344,160.4122022,4.92,2540.0,4.45,270.0,1.26,5269.0,4.62,0.727,293.20773,41.698582,false_positive,FALSE POSITIVE,KEPLER
,6937529,3.98167088,3.609,44.7,0.79,1356.0,798.79,6484.0,4.377,1.173,288.16397,42.481079,candidate,CANDIDATE,KEPLER
,9883606,4.34195312,2.598,73.3,0.94,1236.0,552.7,6164.0,4.378,1.09,288.46909,46.78368,candidate,CANDIDATE,KEPLER
,5860968,122.358116,10.768,353.0,2.15,407.0,6.46,5998.0,4.324,1.139,286.22089,41.151249,candidate,CANDIDATE,KEPLER
,3645438,7.298142,3.024,371.0,1.6,786.0,90.04,5119.0,4.508,0.834,291.39938,38.78775,candidate,CANDIDATE,KEPLER
,8480582,18.5010898,3.179,421.0,1.62,555.0,22.4,5242.0,4.613,0.734,284.9725,44.567551,candidate,CANDIDATE,KEPLER
,5197233,7.016016,3.8,169.0,1.72,1138.0,396.43,6642.0,4.39,1.136,294.63516,40.322128,candidate,CANDIDATE,KEPLER
,10936786,0.569961046,1.446,44.2,1.04,2743.0,13463.04,5814.0,4.066,1.549,298.46341,48.32185,false_positive,FALSE POSITIVE,KEPLER
,7119481,42.068554,5.723,186.0,1.32,541.0,20.28,6122.0,4.487,0.964,292.31601,42.626251,candidate,CANDIDATE,KEPLER
,6938264,1.121634781,1.155,71.5,0.6,1225.0,529.9,4518.0,4.589,0.72,288.44305,42.45676,false_positive,FALSE POSITIVE,KEPLER
,9899315,1.33256979,3.293,104.0,0.97,1692.0,1943.76,6089.0,4.495,0.95,295.19983,46.731731,false_positive,FALSE POSITIVE,KEPLER
,9541089,0.536650896,4.702,273.0,18.45,2163.0,5179.76,5819.0,4.494,0.881,297.27448,46.117908,false_positive,FALSE POSITIVE,KEPLER
,3650049,397.73699,11.76,1130.0,3.05,211.0,0.47,5313.0,4.521,0.768,292.58087,38.70911,false_positive,FALSE POSITIVE,KEPLER
,9641076,2.17818699,2.686,116.0,1.03,1347.0,776.45,5584.0,4.428,0.932,288.0498,46.35833,false_positive,FALSE POSITIVE,KEPLER
,8741470,6.23968392,0.668,156.0,1.55,1060.0,299.03,5751.0,4.303,1.143,286.35339,44.961182,candidate,CANDIDATE,KEPLER
,11125613,3.60082855,1.938,296.0,1.36,927.0,174.45,4838.0,4.524,0.796,285.17334,48.770039,candidate,CANDIDATE,KEPLER
,10525049,15.5714121,2.294,174.0,0.72,399.0,5.98,3872.0,4.714,0.557,287.36404,47.78521,candidate,CANDIDATE,KEPLER
,9896018,3.59645081,2.661,150.0,1.66,1327.0,732.82,5887.0,4.292,1.235,293.98871,46.718021,candidate,CANDIDATE,KEPLER
,5095082,20.6579443,8.798,98.2,1.27,728.0,66.27,5468.0,4.171,1.306,290.49988,40.287689,candidate,CANDIDATE,KEPLER
,12418891,0.760941405,1.773,187.0,1.18,1817.0,2591.44,5629.0,4.553,0.87,296.47104,51.215221,false_positive,FALSE POSITIVE,KEPLER
,3839294,137.665706,3.732,537.0,15.41,720.0,63.38,4832.0,2.953,6.897,288.05292,38.93792,false_positive,FALSE POSITIVE,KEPLER
,7698701,370.90237,10.558,546.0,1.97,238.0,0.76,5835.0,4.554,0.847,296.82007,43.38802,false_positive,FALSE POSITIVE,KEPLER
,7698701,321.55087,5.863,397.0,1.68,250.0,0.92,5835.0,4.554,0.847,296.82007,43.38802,false_positive,FALSE POSITIVE,KEPLER
,2830919,1.54038914,1.683,71.8,0.84,1638.0,1701.3,5974.0,4.422,0.989,285.47534,38.099361,false_positive,FALSE POSITIVE,KEPLER
,9588822,71.76236302,29.435,8590.0,25.76,665.0,46.35,5529.0,3.685,2.817,292.13428,46.202419,false_positive,FALSE POSITIVE,KEPLER
,2997459,16.3368863,3.597,226.0,1.27,642.0,40.22,5410.0,4.49,0.859,293.13098,38.159679,candidate,CANDIDATE,KEPLER
,8330207,1.63668262,1.907,922.0,103.99,2562.0,10160.3,5234.0,3.436,3.739,300.92484,44.24968,candidate,CANDIDATE,KEPLER
,5881813,11.615625,2.233,191.0,2.84,905.0,158.69,5332.0,4.083,1.453,293.52756,41.111439,candidate,CANDIDATE,KEPLER
,11560897,110.978266,11.312,150.0,1.86,463.0,10.84,5883.0,4.149,1.529,292.80865,49.579441,candidate,CANDIDATE,KEPLER
,10858737,0.952378454,3.892,43.8,1.46,2528.0,9651.76,6963.0,4.25,1.375,290.70651,48.226559,false_positive,FALSE POSITIVE,KEPLER
,6752002,6.08003714,1.308,184.0,1.07,808.0,100.72,4991.0,4.513,0.804,281.89813,42.28587,candidate,CANDIDATE,KEPLER
,7257966,3.035206175,0.6182,697.0,3.59,1143.0,403.53,5505.0,4.503,0.873,282.33563,42.84544,candidate,CANDIDATE,KEPLER
,3644738,358.96844,21.71,808.0,2.7,263.0,1.13,6117.0,4.496,0.947,291.2276,38.771351,false_positive,FALSE POSITIVE,KEPLER
,9406892,2.21316437,3.874,116.0,0.95,1374.0,841.98,5921.0,4.465,0.83,292.96982,45.905579,false_positive,FALSE POSITIVE,KEPLER
,9202434,173.2578372,2.027,687.0,117.29,376.0,4.73,6392.0,4.399,1.162,283.72552,45.676849,candidate,CANDIDATE,KEPLER
,8487645,0.530967987,1.812,26.9,1.08,4196.0,73103.16,8473.0,4.123,2.052,288.85028,44.596939,false_positive,FALSE POSITIVE,KEPLER
,10407482,6.30558387,2.619,193.0,2.52,1125.0,378.9,4934.0,3.927,1.756,292.95526,47.573101,candidate,CANDIDATE,KEPLER
,5817613,4.2058608,7.39,182.0,1.14,1012.0,248.04,5590.0,4.56,0.839,298.48425,41.06921,false_positive,FALSE POSITIVE,KEPLER
,7901016,41.6757509,10.848,142.0,2.1,690.0,53.72,5745.0,3.957,1.763,295.1333,43.631432,candidate,CANDIDATE,KEPLER
